"site_code","plot_id","treatment_code","sample_date","season_year","tissue_type","instrument","isotope_element","concentration","source_file"
"SNE","51","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","65Cu",16.48,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNW","60","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","65Cu",16.238,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"LDP","5","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","65Cu",18.715,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SME","29","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","65Cu",16.434,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SMW","44","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","65Cu",14.084,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SRR","13","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","65Cu",12.727,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"UMP","9","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","65Cu",9.499,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCN","18","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","65Cu",5.92,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCS","24","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","65Cu",13.416,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"DBG","50","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","65Cu",8.752,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MVP","38","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","65Cu",15.098,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"PWP","33","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","65Cu",14.476,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"EME","66","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","68Zn",2.684,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"EMW","64","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","68Zn",6.825,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"WTM","71","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","68Zn",4.674,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNE","51","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","68Zn",7.352,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNW","60","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","68Zn",3.958,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"LDP","5","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","68Zn",20.858,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SME","29","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","68Zn",15.696,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SMW","44","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","68Zn",8.137,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SRR","13","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","68Zn",3.573,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"UMP","9","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","68Zn",4.286,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCN","18","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","68Zn",3.175,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCS","24","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","68Zn",7.694,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"DBG","50","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","68Zn",11.92,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MVP","38","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","68Zn",5.742,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"PWP","33","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","68Zn",9.234,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"EME","66","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","69Ga",0.421,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"EMW","64","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","69Ga",0.686,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"WTM","71","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","69Ga",0.654,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNE","51","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","69Ga",0.544,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNW","60","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","69Ga",0.4,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"LDP","5","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","69Ga",0.418,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SME","29","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","69Ga",0.298,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SMW","44","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","69Ga",0.445,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SRR","13","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","69Ga",0.104,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"UMP","9","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","69Ga",0.299,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCN","18","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","69Ga",0.333,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCS","24","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","69Ga",0.466,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"DBG","50","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","69Ga",0.297,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MVP","38","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","69Ga",0.516,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"PWP","33","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","69Ga",0.413,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"EME","66","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","75As",0.06,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"EMW","64","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","75As",0.078,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"WTM","71","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","75As",0.049,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNE","51","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","75As",0.081,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNW","60","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","75As",0.068,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"LDP","5","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","75As",0.073,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SME","29","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","75As",0.08,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SMW","44","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","75As",0.055,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SRR","13","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","75As",0.041,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"UMP","9","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","75As",0.034,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCN","18","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","75As",0.043,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCS","24","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","75As",0.043,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"DBG","50","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","75As",0.096,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MVP","38","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","75As",0.069,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"PWP","33","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","75As",0.058,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"EME","66","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","82Se",9.168,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"EMW","64","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","82Se",30.648,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"WTM","71","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","82Se",7.603,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNE","51","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","82Se",7.753,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNW","60","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","82Se",9.682,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"LDP","5","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","82Se",4.211,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SME","29","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","82Se",1.827,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SMW","44","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","82Se",3.455,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SRR","13","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","82Se",3.03,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"UMP","9","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","82Se",5.145,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCN","18","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","82Se",1.018,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCS","24","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","82Se",2.689,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"DBG","50","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","82Se",4.844,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MVP","38","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","82Se",2.193,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"PWP","33","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","82Se",1.789,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"EME","66","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","85Rb",10.269,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"EMW","64","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","85Rb",6.482,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"WTM","71","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","85Rb",3.521,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNE","51","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","85Rb",5.074,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNW","60","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","85Rb",6.222,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"LDP","5","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","85Rb",9.731,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SME","29","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","85Rb",5.872,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SMW","44","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","85Rb",4.437,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SRR","13","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","85Rb",13.29,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"UMP","9","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","85Rb",9.185,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCN","18","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","85Rb",3.937,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCS","24","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","85Rb",7.628,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"DBG","50","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","85Rb",12.348,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MVP","38","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","85Rb",3.497,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"PWP","33","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","85Rb",6.611,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"EME","66","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","88Sr",56.931,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"EMW","64","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","88Sr",129.403,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"WTM","71","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","88Sr",94.453,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNE","51","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","88Sr",87.889,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNW","60","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","88Sr",102.398,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"LDP","5","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","88Sr",88.414,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SME","29","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","88Sr",52.321,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SMW","44","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","88Sr",58.69,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SRR","13","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","88Sr",31.983,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"UMP","9","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","88Sr",44.453,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCN","18","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","88Sr",112.993,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCS","24","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","88Sr",44.955,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"DBG","50","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","88Sr",59.173,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MVP","38","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","88Sr",110.047,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"PWP","33","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","88Sr",100.992,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"EME","66","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","93Nb",0.01,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"EMW","64","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","93Nb",0.013,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"WTM","71","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","93Nb",0.019,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNE","51","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","93Nb",0.012,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNW","60","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","93Nb",0.015,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"LDP","5","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","93Nb",0.023,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SME","29","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","93Nb",0.041,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SMW","44","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","93Nb",0.016,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SRR","13","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","93Nb",0.019,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"UMP","9","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","93Nb",0.022,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCN","18","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","93Nb",0.017,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCS","24","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","93Nb",0.014,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"DBG","50","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","93Nb",0.017,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MVP","38","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","93Nb",0.026,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"PWP","33","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","93Nb",0.02,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"EME","66","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","95Mo",0.183,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"EMW","64","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","95Mo",0.401,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"WTM","71","C1",2009-05-04,"spring_2009","Larrea tridentata","ICP-MS","95Mo",0.166,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNE","51","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","95Mo",0.382,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SNW","60","C1",2009-05-05,"spring_2009","Larrea tridentata","ICP-MS","95Mo",0.509,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"LDP","5","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","95Mo",0.443,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SME","29","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","95Mo",0.251,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SMW","44","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","95Mo",0.317,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"SRR","13","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","95Mo",0.157,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"UMP","9","C1",2009-05-06,"spring_2009","Larrea tridentata","ICP-MS","95Mo",0.368,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCN","18","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","95Mo",0.318,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MCS","24","C1",2009-05-07,"spring_2009","Larrea tridentata","ICP-MS","95Mo",0.215,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"DBG","50","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","95Mo",0.334,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"MVP","38","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","95Mo",0.215,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"PWP","33","C1",2009-05-11,"spring_2009","Larrea tridentata","ICP-MS","95Mo",0.196,"Cndep_ICP_MS_02252014 _(Corrected on 11302017).xlsm"
"DBG","50","C1",2016-05-19,"spring_2016","Larrea tridentata","ICP-MS","101Ru",0,"Cndep_Larrea_Pecto_10202016.XLSM"
"SME","29","C1",2016-05-19,"spring_2016","Larrea tridentata","ICP-MS","101Ru",0,"Cndep_Larrea_Pecto_10202016.XLSM"
"SMW","44","C1",2016-05-19,"spring_2016","Larrea tridentata","ICP-MS","101Ru",0.001,"Cndep_Larrea_Pecto_10202016.XLSM"
"LDP","5","C1",2016-05-20,"spring_2016","Larrea tridentata","ICP-MS","101Ru",0,"Cndep_Larrea_Pecto_10202016.XLSM"
"SRR","13","C1",2016-05-20,"spring_2016","Larrea tridentata","ICP-MS","101Ru",0.001,"Cndep_Larrea_Pecto_10202016.XLSM"
"UMP","9","C1",2016-05-20,"spring_2016","Larrea tridentata","ICP-MS","101Ru",0,"Cndep_Larrea_Pecto_10202016.XLSM"
"EME","66","C1",2016-05-23,"spring_2016","Larrea tridentata","ICP-MS","101Ru",0.001,"Cndep_Larrea_Pecto_10202016.XLSM"
"EMW","64","C1",2016-05-23,"spring_2016","Larrea tridentata","ICP-MS","101Ru",0.001,"Cndep_Larrea_Pecto_10202016.XLSM"
"WTM","71","C1",2016-05-23,"spring_2016","Larrea tridentata","ICP-MS","101Ru",0,"Cndep_Larrea_Pecto_10202016.XLSM"
"MCN","18","C1",2016-05-24,"spring_2016","Larrea tridentata","ICP-MS","101Ru",0.002,"Cndep_Larrea_Pecto_10202016.XLSM"
"MCS","24","C1",2016-05-24,"spring_2016","Larrea tridentata","ICP-MS","101Ru",0.001,"Cndep_Larrea_Pecto_10202016.XLSM"
"PWP","33","C1",2016-05-24,"spring_2016","Larrea tridentata","ICP-MS","101Ru",0.001,"Cndep_Larrea_Pecto_10202016.XLSM"
"MVP","38","C1",2016-05-25,"spring_2016","Larrea tridentata","ICP-MS","101Ru",0.001,"Cndep_Larrea_Pecto_10202016.XLSM"
"SNE","51","C1",2016-05-25,"spring_2016","Larrea tridentata","ICP-MS","101Ru",0.001,"Cndep_Larrea_Pecto_10202016.XLSM"
"SNW","60","C1",2016-05-25,"spring_2016","Larrea tridentata","ICP-MS","101Ru",0.001,"Cndep_Larrea_Pecto_10202016.XLSM"
"DBG","50","C1",2016-05-19,"spring_2016","Larrea tridentata","ICP-MS","103Rh",0.003,"Cndep_Larrea_Pecto_10202016.XLSM"
"SME","29","C1",2016-05-19,"spring_2016","Larrea tridentata","ICP-MS","103Rh",0.003,"Cndep_Larrea_Pecto_10202016.XLSM"
"SMW","44","C1",2016-05-19,"spring_2016","Larrea tridentata","ICP-MS","103Rh",0.003,"Cndep_Larrea_Pecto_10202016.XLSM"
"LDP","5","C1",2016-05-20,"spring_2016","Larrea tridentata","ICP-MS","103Rh",0.003,"Cndep_Larrea_Pecto_10202016.XLSM"
"SRR","13","C1",2016-05-20,"spring_2016","Larrea tridentata","ICP-MS","103Rh",0.002,"Cndep_Larrea_Pecto_10202016.XLSM"
"UMP","9","C1",2016-05-20,"spring_2016","Larrea tridentata","ICP-MS","103Rh",0.003,"Cndep_Larrea_Pecto_10202016.XLSM"
"EME","66","C1",2016-05-23,"spring_2016","Larrea tridentata","ICP-MS","103Rh",0.004,"Cndep_Larrea_Pecto_10202016.XLSM"
"EMW","64","C1",2016-05-23,"spring_2016","Larrea tridentata","ICP-MS","103Rh",0.006,"Cndep_Larrea_Pecto_10202016.XLSM"
"WTM","71","C1",2016-05-23,"spring_2016","Larrea tridentata","ICP-MS","103Rh",0.003,"Cndep_Larrea_Pecto_10202016.XLSM"
"MCN","18","C1",2016-05-24,"spring_2016","Larrea tridentata","ICP-MS","103Rh",0.007,"Cndep_Larrea_Pecto_10202016.XLSM"
"MCS","24","C1",2016-05-24,"spring_2016","Larrea tridentata","ICP-MS","103Rh",0.003,"Cndep_Larrea_Pecto_10202016.XLSM"
"PWP","33","C1",2016-05-24,"spring_2016","Larrea tridentata","ICP-MS","103Rh",0.004,"Cndep_Larrea_Pecto_10202016.XLSM"
"MVP","38","C1",2016-05-25,"spring_2016","Larrea tridentata","ICP-MS","103Rh",0.004,"Cndep_Larrea_Pecto_10202016.XLSM"
"SNE","51","C1",2016-05-25,"spring_2016","Larrea tridentata","ICP-MS","103Rh",0.005,"Cndep_Larrea_Pecto_10202016.XLSM"
"SNW","60","C1",2016-05-25,"spring_2016","Larrea tridentata","ICP-MS","103Rh",0.005,"Cndep_Larrea_Pecto_10202016.XLSM"
"DBG","50","C1",2016-05-19,"spring_2016","Larrea tridentata","ICP-MS","104Pd",0.037,"Cndep_Larrea_Pecto_10202016.XLSM"
"SME","29","C1",2016-05-19,"spring_2016","Larrea tridentata","ICP-MS","104Pd",0.045,"Cndep_Larrea_Pecto_10202016.XLSM"
"SMW","44","C1",2016-05-19,"spring_2016","Larrea tridentata","ICP-MS","104Pd",0.045,"Cndep_Larrea_Pecto_10202016.XLSM"
